timestamp,host,user,parent_image,image,command_line
2026-09-10T12:33:17Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:33:40Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:33:58Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:34:06Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:34:06Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:34:09Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:34:14Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:34:24Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:34:32Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:34:53Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:35:07Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:35:10Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:35:11Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:35:15Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:35:29Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:35:37Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:35:38Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:35:41Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:35:48Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:35:54Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:36:06Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:36:28Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:36:32Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:37:29Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:37:31Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:38:29Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:38:35Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:38:47Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:39:00Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:39:09Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:39:09Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:39:10Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:39:29Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:39:33Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:39:42Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:39:48Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:39:50Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:40:08Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:40:10Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:40:31Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:40:41Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:41:39Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:41:43Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:41:48Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:41:49Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:42:48Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:43:08Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:43:18Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:43:21Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:43:34Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:43:39Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:43:40Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:43:53Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:43:56Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:43:57Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:44:27Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:45:01Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:45:38Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:45:49Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:45:55Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:46:15Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:46:25Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:46:31Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:46:58Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:47:06Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:47:15Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:47:29Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:47:36Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:48:04Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:48:22Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:48:29Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:49:02Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:49:21Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:49:26Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:49:30Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:49:37Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:50:09Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:50:29Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:50:35Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:51:08Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:51:20Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:51:20Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:51:21Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:51:23Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:51:24Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:51:35Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:51:40Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:51:48Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:51:50Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:51:53Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:52:06Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:52:23Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:52:26Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:52:29Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:53:04Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:53:42Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:53:48Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:54:10Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:54:28Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:54:35Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:54:50Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:54:55Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:54:56Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:55:00Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:55:00Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:55:06Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:55:09Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:55:19Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:55:35Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:55:48Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:56:16Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:56:18Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:57:02Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:57:12Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:57:15Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T12:57:22Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:58:27Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:58:28Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:58:36Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T12:59:24Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T12:59:25Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T12:59:55Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T13:00:08Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T13:00:20Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T13:00:31Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:00:35Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T13:00:52Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T13:01:00Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:01:06Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:01:25Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T13:01:28Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:01:29Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:01:38Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T13:01:55Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:02:28Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:03:33Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T13:03:45Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:04:20Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T13:04:24Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T13:04:29Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:04:29Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T13:04:33Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T13:04:50Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer
2026-09-10T13:04:51Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted
2026-09-10T13:05:00Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:05:12Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:05:32Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T13:05:34Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\System32\services.exe,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p -s Schedule
2026-09-10T13:05:43Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T13:05:53Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
2026-09-10T13:06:18Z,WKSTN-FIN-09,CORP\jsmith,C:\Windows\explorer.exe,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,winword.exe /n C:\docs\memo.docx
